sni_id,lan,year,ant_ny
forlag_radi,11,2022,37
forlag_radi,11,2021,42
forlag_radi,11,2020,35
forlag_radi,11,2019,33
forlag_radi,11,2018,25
forlag_radi,11,2017,22
forlag_radi,11,2016,39
forlag_radi,11,2015,34
forlag_radi,11,2014,35
forlag_radi,11,2013,37
forlag_radi,11,2012,29
forlag_radi,11,2011,44
dataprogrammering_data,11,2023,86
dataprogrammering_data,11,2022,97
dataprogrammering_data,11,2021,74
dataprogrammering_data,11,2020,100
dataprogrammering_data,11,2019,83
dataprogrammering_data,11,2018,76
dataprogrammering_data,11,2017,87
dataprogrammering_data,11,2016,82
dataprogrammering_data,11,2015,74
dataprogrammering_data,11,2014,91
dataprogrammering_data,11,2013,92
dataprogrammering_data,11,2012,72
dataprogrammering_data,11,2011,94
finans_fors,11,2023,168
finans_fors,11,2022,177
finans_fors,11,2021,217
finans_fors,11,2020,195
finans_fors,11,2019,126
finans_fors,11,2018,142
finans_fors,11,2017,147
finans_fors,11,2016,205
finans_fors,11,2015,164
finans_fors,11,2014,154
finans_fors,11,2013,144
finans_fors,11,2012,126
finans_fors,11,2011,114
juridisk_ek,11,2023,190
juridisk_ek,11,2022,254
juridisk_ek,11,2021,231
juridisk_ek,11,2020,243
juridisk_ek,11,2019,208
juridisk_ek,11,2018,191
juridisk_ek,11,2017,198
juridisk_ek,11,2016,231
juridisk_ek,11,2015,199
juridisk_ek,11,2014,194
juridisk_ek,11,2013,183
juridisk_ek,11,2012,175
juridisk_ek,11,2011,188
arkitekt_tekn,11,2023,94
arkitekt_tekn,11,2022,100
arkitekt_tekn,11,2021,102
arkitekt_tekn,11,2020,84
arkitekt_tekn,11,2019,83
arkitekt_tekn,11,2018,86
arkitekt_tekn,11,2017,106
arkitekt_tekn,11,2016,85
arkitekt_tekn,11,2015,77
arkitekt_tekn,11,2014,99
arkitekt_tekn,11,2013,83
arkitekt_tekn,11,2012,92
arkitekt_tekn,11,2011,97
reklam_mark,11,2023,41
reklam_mark,11,2022,36
reklam_mark,11,2021,34
reklam_mark,11,2020,30
reklam_mark,11,2019,27
reklam_mark,11,2018,16
reklam_mark,11,2017,21
reklam_mark,11,2016,31
reklam_mark,11,2015,24
reklam_mark,11,2014,26
reklam_mark,11,2013,30
reklam_mark,11,2012,32
reklam_mark,11,2011,21
annan_spec,11,2023,64
annan_spec,11,2022,65
annan_spec,11,2021,80
annan_spec,11,2020,64
annan_spec,11,2019,83
annan_spec,11,2018,61
annan_spec,11,2017,75
annan_spec,11,2016,81
annan_spec,11,2015,79
annan_spec,11,2014,90
annan_spec,11,2013,70
annan_spec,11,2012,80
annan_spec,11,2011,108
uthyrning_avf,11,2023,135
uthyrning_avf,11,2022,120
uthyrning_avf,11,2021,118
uthyrning_avf,11,2020,113
uthyrning_avf,11,2019,131
uthyrning_avf,11,2018,110
uthyrning_avf,11,2017,113
uthyrning_avf,11,2016,108
uthyrning_avf,11,2015,100
uthyrning_avf,11,2014,104
uthyrning_avf,11,2013,97
uthyrning_avf,11,2012,121
uthyrning_avf,11,2011,117
utbildning,11,2023,73
utbildning,11,2022,93
utbildning,11,2021,95
utbildning,11,2020,108
utbildning,11,2019,88
utbildning,11,2018,86
utbildning,11,2017,96
utbildning,11,2016,94
utbildning,11,2015,89
utbildning,11,2014,91
utbildning,11,2013,93
utbildning,11,2012,80
utbildning,11,2011,74
vard_om,11,2023,85
vard_om,11,2022,88
vard_om,11,2021,73
vard_om,11,2020,71
vard_om,11,2019,66
vard_om,11,2018,65
vard_om,11,2017,93
vard_om,11,2016,81
vard_om,11,2015,95
vard_om,11,2014,82
vard_om,11,2013,84
vard_om,11,2012,81
vard_om,11,2011,76
kultur_noje,11,2023,95
kultur_noje,11,2022,120
kultur_noje,11,2021,121
kultur_noje,11,2020,125
kultur_noje,11,2019,129
kultur_noje,11,2018,131
kultur_noje,11,2017,127
kultur_noje,11,2016,131
kultur_noje,11,2015,133
kultur_noje,11,2014,142
kultur_noje,11,2013,119
kultur_noje,11,2012,114
kultur_noje,11,2011,123
annan_serv,11,2023,127
annan_serv,11,2022,150
annan_serv,11,2021,165
annan_serv,11,2020,197
annan_serv,11,2019,162
annan_serv,11,2018,123
annan_serv,11,2017,167
annan_serv,11,2016,157
annan_serv,11,2015,148
annan_serv,11,2014,155
annan_serv,11,2013,169
annan_serv,11,2012,154
annan_serv,11,2011,173
bransch_ospe,11,2023,25
bransch_ospe,11,2022,20
bransch_ospe,11,2021,18
bransch_ospe,11,2020,24
bransch_ospe,11,2019,26
bransch_ospe,11,2018,19
bransch_ospe,11,2017,52
bransch_ospe,11,2016,51
bransch_ospe,11,2015,55
bransch_ospe,11,2014,59
bransch_ospe,11,2013,63
bransch_ospe,11,2012,60
bransch_ospe,11,2011,43
jord_skog,12,2023,277
jord_skog,12,2022,311
jord_skog,12,2021,424
jord_skog,12,2020,340
jord_skog,12,2019,266
jord_skog,12,2018,279
jord_skog,12,2017,292
jord_skog,12,2016,295
jord_skog,12,2015,289
jord_skog,12,2014,295
jord_skog,12,2013,280
jord_skog,12,2012,258
jord_skog,12,2011,310
tillverkning,12,2023,447
tillverkning,12,2022,559
tillverkning,12,2021,599
tillverkning,12,2020,522
tillverkning,12,2019,456
tillverkning,12,2018,502
tillverkning,12,2017,490
tillverkning,12,2016,429
tillverkning,12,2015,492
tillverkning,12,2014,499
tillverkning,12,2013,524
tillverkning,12,2012,500
tillverkning,12,2011,552
bygg,12,2023,934
bygg,12,2022,1176
bygg,12,2021,1329
bygg,12,2020,1202
bygg,12,2019,1006
bygg,12,2018,1077
bygg,12,2017,1184
bygg,12,2016,1147
bygg,12,2015,1126
bygg,12,2014,1114
bygg,12,2013,1077
bygg,12,2012,1105
bygg,12,2011,1306
handel_med,12,2023,305
handel_med,12,2022,263
handel_med,12,2021,379
handel_med,12,2020,349
handel_med,12,2019,281
handel_med,12,2018,283
handel_med,12,2017,293
handel_med,12,2016,291
handel_med,12,2015,262
handel_med,12,2014,259
handel_med,12,2013,283
handel_med,12,2012,250
handel_med,12,2011,245
parti_prov,12,2023,322
parti_prov,12,2022,345
parti_prov,12,2021,416
parti_prov,12,2020,442
parti_prov,12,2019,351
parti_prov,12,2018,378
parti_prov,12,2017,446
parti_prov,12,2016,428
parti_prov,12,2015,478
parti_prov,12,2014,532
parti_prov,12,2013,524
parti_prov,12,2012,512
parti_prov,12,2011,631
detaljhandel_ut_mot,12,2023,1217
detaljhandel_ut_mot,12,2022,1160
detaljhandel_ut_mot,12,2021,1290
detaljhandel_ut_mot,12,2020,1089
detaljhandel_ut_mot,12,2019,878
detaljhandel_ut_mot,12,2018,825
detaljhandel_ut_mot,12,2017,898
detaljhandel_ut_mot,12,2016,965
detaljhandel_ut_mot,12,2015,1035
detaljhandel_ut_mot,12,2014,1004
detaljhandel_ut_mot,12,2013,1052
detaljhandel_ut_mot,12,2012,987
detaljhandel_ut_mot,12,2011,1083
transport_mag,12,2023,377
transport_mag,12,2022,444
transport_mag,12,2021,414
transport_mag,12,2020,359
transport_mag,12,2019,362
transport_mag,12,2018,314
transport_mag,12,2017,291
transport_mag,12,2016,303
transport_mag,12,2015,231
transport_mag,12,2014,270
transport_mag,12,2013,238
transport_mag,12,2012,246
transport_mag,12,2011,320
hotell_logi,12,2023,61
hotell_logi,12,2022,49
hotell_logi,12,2021,38
hotell_logi,12,2020,49
hotell_logi,12,2019,50
hotell_logi,12,2018,34
hotell_logi,12,2017,37
hotell_logi,12,2016,31
hotell_logi,12,2015,23
hotell_logi,12,2014,38
hotell_logi,12,2013,40
hotell_logi,12,2012,43
hotell_logi,12,2011,42
restaurang_cate,12,2023,423
restaurang_cate,12,2022,399
restaurang_cate,12,2021,414
restaurang_cate,12,2020,391
restaurang_cate,12,2019,411
restaurang_cate,12,2018,379
restaurang_cate,12,2017,432
restaurang_cate,12,2016,433
restaurang_cate,12,2015,425
restaurang_cate,12,2014,412
restaurang_cate,12,2013,407
restaurang_cate,12,2012,394
restaurang_cate,12,2011,410
forlag_radi,12,2023,270
forlag_radi,12,2022,308
forlag_radi,12,2021,318
forlag_radi,12,2020,297
forlag_radi,12,2019,303
forlag_radi,12,2018,218
forlag_radi,12,2017,272
forlag_radi,12,2016,248
forlag_radi,12,2015,244
forlag_radi,12,2014,238
forlag_radi,12,2013,277
forlag_radi,12,2012,272
forlag_radi,12,2011,275
dataprogrammering_data,12,2023,613
dataprogrammering_data,12,2022,695
dataprogrammering_data,12,2021,669
dataprogrammering_data,12,2020,559
dataprogrammering_data,12,2019,570
dataprogrammering_data,12,2018,598
dataprogrammering_data,12,2017,581
dataprogrammering_data,12,2016,589
dataprogrammering_data,12,2015,552
dataprogrammering_data,12,2014,568
dataprogrammering_data,12,2013,578
dataprogrammering_data,12,2012,564
dataprogrammering_data,12,2011,621
finans_fors,12,2023,773
finans_fors,12,2022,949
finans_fors,12,2021,1028
finans_fors,12,2020,852
finans_fors,12,2019,730
finans_fors,12,2018,702
finans_fors,12,2017,810
finans_fors,12,2016,816
finans_fors,12,2015,784
finans_fors,12,2014,747
finans_fors,12,2013,669
finans_fors,12,2012,543
finans_fors,12,2011,554
juridisk_ek,12,2023,1035
juridisk_ek,12,2022,1146
juridisk_ek,12,2021,1136
juridisk_ek,12,2020,1155
juridisk_ek,12,2019,1064
juridisk_ek,12,2018,999
juridisk_ek,12,2017,1044
juridisk_ek,12,2016,1051
juridisk_ek,12,2015,1007
juridisk_ek,12,2014,976
juridisk_ek,12,2013,1008
juridisk_ek,12,2012,868
juridisk_ek,12,2011,989
arkitekt_tekn,12,2023,503
arkitekt_tekn,12,2022,577
arkitekt_tekn,12,2021,583
arkitekt_tekn,12,2020,545
arkitekt_tekn,12,2019,517
arkitekt_tekn,12,2018,535
arkitekt_tekn,12,2017,505
arkitekt_tekn,12,2016,525
arkitekt_tekn,12,2015,490
arkitekt_tekn,12,2014,498
arkitekt_tekn,12,2013,500
arkitekt_tekn,12,2012,460
arkitekt_tekn,12,2011,506
reklam_mark,12,2023,195
reklam_mark,12,2022,157
reklam_mark,12,2021,172
reklam_mark,12,2020,171
reklam_mark,12,2019,141
reklam_mark,12,2018,96
reklam_mark,12,2017,132
reklam_mark,12,2016,129
reklam_mark,12,2015,140
reklam_mark,12,2014,140
reklam_mark,12,2013,155
reklam_mark,12,2012,156
reklam_mark,12,2011,185
annan_spec,12,2023,398
annan_spec,12,2022,449
annan_spec,12,2021,471
annan_spec,12,2020,486
annan_spec,12,2019,456
annan_spec,12,2018,402
annan_spec,12,2017,443
annan_spec,12,2016,477
annan_spec,12,2015,458
annan_spec,12,2014,522
annan_spec,12,2013,480
annan_spec,12,2012,461
annan_spec,12,2011,554
uthyrning_avf,12,2023,592
uthyrning_avf,12,2022,618
uthyrning_avf,12,2021,686
uthyrning_avf,12,2020,641
uthyrning_avf,12,2019,589
uthyrning_avf,12,2018,532
uthyrning_avf,12,2017,561
uthyrning_avf,12,2016,562
uthyrning_avf,12,2015,585
uthyrning_avf,12,2014,560
uthyrning_avf,12,2013,584
uthyrning_avf,12,2012,584
uthyrning_avf,12,2011,641
utbildning,12,2023,398
utbildning,12,2022,415
utbildning,12,2021,512
utbildning,12,2020,518
utbildning,12,2019,424
utbildning,12,2018,396
utbildning,12,2017,388
utbildning,12,2016,438
utbildning,12,2015,437
utbildning,12,2014,441
utbildning,12,2013,436
utbildning,12,2012,408
utbildning,12,2011,430
vard_om,12,2023,433
vard_om,12,2022,466
vard_om,12,2021,469
vard_om,12,2020,431
vard_om,12,2019,384
vard_om,12,2018,419
vard_om,12,2017,417
vard_om,12,2016,489
vard_om,12,2015,494
vard_om,12,2014,389
vard_om,12,2013,391
vard_om,12,2012,337
vard_om,12,2011,354
kultur_noje,12,2023,657
kultur_noje,12,2022,686
kultur_noje,12,2021,703
kultur_noje,12,2020,641
kultur_noje,12,2019,725
kultur_noje,12,2018,670
kultur_noje,12,2017,678
kultur_noje,12,2016,750
kultur_noje,12,2015,807
kultur_noje,12,2014,790
kultur_noje,12,2013,813
kultur_noje,12,2012,816
kultur_noje,12,2011,818
annan_serv,12,2023,691
annan_serv,12,2022,721
annan_serv,12,2021,867
annan_serv,12,2020,961
annan_serv,12,2019,976
annan_serv,12,2018,793
annan_serv,12,2017,800
annan_serv,12,2016,801
annan_serv,12,2015,824
annan_serv,12,2014,847
annan_serv,12,2013,858
annan_serv,12,2012,816
annan_serv,12,2011,826
bransch_ospe,12,2023,150
bransch_ospe,12,2022,108
bransch_ospe,12,2021,159
bransch_ospe,12,2020,150
bransch_ospe,12,2019,161
bransch_ospe,12,2018,152
bransch_ospe,12,2017,148
bransch_ospe,12,2016,187
bransch_ospe,12,2015,134
bransch_ospe,12,2014,252
bransch_ospe,12,2013,265
bransch_ospe,12,2012,292
bransch_ospe,12,2011,173
jord_skog,13,2023,90
jord_skog,13,2022,78
jord_skog,13,2021,95
jord_skog,13,2020,68
jord_skog,13,2019,83
jord_skog,13,2018,59
jord_skog,13,2017,77
jord_skog,13,2016,78
jord_skog,13,2015,89
jord_skog,13,2014,69
jord_skog,13,2013,49
jord_skog,13,2012,46
jord_skog,13,2011,72
tillverkning,13,2023,65
tillverkning,13,2022,90
tillverkning,13,2021,103
tillverkning,13,2020,85
tillverkning,13,2019,74
tillverkning,13,2018,83
tillverkning,13,2017,77
tillverkning,13,2016,64
tillverkning,13,2015,76
tillverkning,13,2014,78
tillverkning,13,2013,78
tillverkning,13,2012,78
tillverkning,13,2011,82
bygg,13,2023,137
bygg,13,2022,179
bygg,13,2021,197
bygg,13,2020,204
bygg,13,2019,154
bygg,13,2018,169
bygg,13,2017,179
bygg,13,2016,171
bygg,13,2015,163
bygg,13,2014,160
bygg,13,2013,143
bygg,13,2012,184
bygg,13,2011,187
handel_med,13,2023,51
handel_med,13,2022,60
handel_med,13,2021,69
handel_med,13,2020,68
handel_med,13,2019,46
handel_med,13,2018,57
handel_med,13,2017,51
handel_med,13,2016,61
handel_med,13,2015,51
handel_med,13,2014,50
handel_med,13,2013,61
handel_med,13,2012,53
handel_med,13,2011,47
parti_prov,13,2023,35
parti_prov,13,2022,33
parti_prov,13,2021,33
parti_prov,13,2020,43
parti_prov,13,2019,47
parti_prov,13,2018,55
parti_prov,13,2017,44
parti_prov,13,2016,52
parti_prov,13,2015,50
parti_prov,13,2014,66
parti_prov,13,2013,52
parti_prov,13,2012,84
parti_prov,13,2011,74
detaljhandel_ut_mot,13,2023,156
detaljhandel_ut_mot,13,2022,140
detaljhandel_ut_mot,13,2021,145
detaljhandel_ut_mot,13,2020,143
detaljhandel_ut_mot,13,2019,110
detaljhandel_ut_mot,13,2018,120
detaljhandel_ut_mot,13,2017,110
detaljhandel_ut_mot,13,2016,121
detaljhandel_ut_mot,13,2015,125
detaljhandel_ut_mot,13,2014,162
detaljhandel_ut_mot,13,2013,139
detaljhandel_ut_mot,13,2012,138
detaljhandel_ut_mot,13,2011,153
transport_mag,13,2023,23
transport_mag,13,2022,36
transport_mag,13,2021,38
transport_mag,13,2020,31
transport_mag,13,2019,21
transport_mag,13,2018,31
transport_mag,13,2017,25
transport_mag,13,2016,34
transport_mag,13,2015,39
transport_mag,13,2014,30
transport_mag,13,2013,29
transport_mag,13,2012,25
transport_mag,13,2011,43
hotell_logi,13,2023,15
hotell_logi,13,2022,16
hotell_logi,13,2021,10
hotell_logi,13,2020,8
hotell_logi,13,2019,9
hotell_logi,13,2018,13
hotell_logi,13,2017,13
hotell_logi,13,2016,11
hotell_logi,13,2015,4
hotell_logi,13,2014,4
hotell_logi,13,2013,7
hotell_logi,13,2012,5
hotell_logi,13,2011,9
restaurang_cate,13,2023,43
restaurang_cate,13,2022,47
restaurang_cate,13,2021,56
restaurang_cate,13,2020,56
restaurang_cate,13,2019,51
restaurang_cate,13,2018,50
restaurang_cate,13,2017,61
restaurang_cate,13,2016,62
restaurang_cate,13,2015,53
restaurang_cate,13,2014,71
restaurang_cate,13,2013,69
restaurang_cate,13,2012,57
restaurang_cate,13,2011,70
forlag_radi,13,2023,34
forlag_radi,13,2022,29
forlag_radi,13,2021,30
forlag_radi,13,2020,38
forlag_radi,13,2019,25
forlag_radi,13,2018,34
forlag_radi,13,2017,26
forlag_radi,13,2016,22
forlag_radi,13,2015,45
forlag_radi,13,2014,18
forlag_radi,13,2013,40
forlag_radi,13,2012,35
forlag_radi,13,2011,44
dataprogrammering_data,13,2023,50
dataprogrammering_data,13,2022,49
dataprogrammering_data,13,2021,60
dataprogrammering_data,13,2020,54
dataprogrammering_data,13,2019,42
dataprogrammering_data,13,2018,56
dataprogrammering_data,13,2017,46
dataprogrammering_data,13,2016,53
dataprogrammering_data,13,2015,49
dataprogrammering_data,13,2014,49
dataprogrammering_data,13,2013,46
dataprogrammering_data,13,2012,37
dataprogrammering_data,13,2011,64
finans_fors,13,2023,80
finans_fors,13,2022,107
finans_fors,13,2021,97
finans_fors,13,2020,102
finans_fors,13,2019,74
finans_fors,13,2018,84
finans_fors,13,2017,82
finans_fors,13,2016,104
finans_fors,13,2015,101
finans_fors,13,2014,107
finans_fors,13,2013,78
finans_fors,13,2012,73
finans_fors,13,2011,83
juridisk_ek,13,2023,104
juridisk_ek,13,2022,112
juridisk_ek,13,2021,129
juridisk_ek,13,2020,107
juridisk_ek,13,2019,105
juridisk_ek,13,2018,84
juridisk_ek,13,2017,100
juridisk_ek,13,2016,99
juridisk_ek,13,2015,106
juridisk_ek,13,2014,103
juridisk_ek,13,2013,113
juridisk_ek,13,2012,119
juridisk_ek,13,2011,89
arkitekt_tekn,13,2023,62
arkitekt_tekn,13,2022,50
arkitekt_tekn,13,2021,57
arkitekt_tekn,13,2020,54
arkitekt_tekn,13,2019,53
arkitekt_tekn,13,2018,59
arkitekt_tekn,13,2017,73
arkitekt_tekn,13,2016,70
arkitekt_tekn,13,2015,59
arkitekt_tekn,13,2014,64
arkitekt_tekn,13,2013,60
arkitekt_tekn,13,2012,68
arkitekt_tekn,13,2011,57
reklam_mark,13,2023,15
reklam_mark,13,2022,18
reklam_mark,13,2021,11
reklam_mark,13,2020,7
reklam_mark,13,2019,17
reklam_mark,13,2018,4
reklam_mark,13,2017,11
reklam_mark,13,2016,12
reklam_mark,13,2015,9
reklam_mark,13,2014,6
reklam_mark,13,2013,11
reklam_mark,13,2012,14
reklam_mark,13,2011,25
annan_spec,13,2023,39
annan_spec,13,2022,44
annan_spec,13,2021,35
annan_spec,13,2020,57
annan_spec,13,2019,47
annan_spec,13,2018,41
annan_spec,13,2017,46
annan_spec,13,2016,44
annan_spec,13,2015,41
annan_spec,13,2014,48
annan_spec,13,2013,58
annan_spec,13,2012,49
annan_spec,13,2011,59
uthyrning_avf,13,2023,102
uthyrning_avf,13,2022,102
uthyrning_avf,13,2021,90
uthyrning_avf,13,2020,67
uthyrning_avf,13,2019,71
uthyrning_avf,13,2018,77
uthyrning_avf,13,2017,60
uthyrning_avf,13,2016,61
uthyrning_avf,13,2015,63
uthyrning_avf,13,2014,80
uthyrning_avf,13,2013,66
uthyrning_avf,13,2012,77
uthyrning_avf,13,2011,63
utbildning,13,2023,46
utbildning,13,2022,51
utbildning,13,2021,63
utbildning,13,2020,53
utbildning,13,2019,58
utbildning,13,2018,51
utbildning,13,2017,58
utbildning,13,2016,64
utbildning,13,2015,57
utbildning,13,2014,67
utbildning,13,2013,41
utbildning,13,2012,55
utbildning,13,2011,60
vard_om,13,2023,61
vard_om,13,2022,58
vard_om,13,2021,62
vard_om,13,2020,57
vard_om,13,2019,35
vard_om,13,2018,41
vard_om,13,2017,51
vard_om,13,2016,62
vard_om,13,2015,49
vard_om,13,2014,48
vard_om,13,2013,32
vard_om,13,2012,42
vard_om,13,2011,53
kultur_noje,13,2023,81
kultur_noje,13,2022,80
kultur_noje,13,2021,97
kultur_noje,13,2020,91
kultur_noje,13,2019,88
kultur_noje,13,2018,93
kultur_noje,13,2017,103
kultur_noje,13,2016,102
kultur_noje,13,2015,95
kultur_noje,13,2014,97
kultur_noje,13,2013,121
kultur_noje,13,2012,103
kultur_noje,13,2011,101
annan_serv,13,2023,98
annan_serv,13,2022,111
annan_serv,13,2021,153
annan_serv,13,2020,148
annan_serv,13,2019,117
annan_serv,13,2018,138
annan_serv,13,2017,116
annan_serv,13,2016,121
annan_serv,13,2015,108
annan_serv,13,2014,115
annan_serv,13,2013,107
annan_serv,13,2012,133
annan_serv,13,2011,109
bransch_ospe,13,2023,9
bransch_ospe,13,2022,13
bransch_ospe,13,2021,12
bransch_ospe,13,2020,34
bransch_ospe,13,2019,20
bransch_ospe,13,2018,10
bransch_ospe,13,2017,13
bransch_ospe,13,2016,13
bransch_ospe,13,2015,17
bransch_ospe,13,2014,6
bransch_ospe,13,2013,23
bransch_ospe,13,2012,20
bransch_ospe,13,2011,22
jord_skog,14,2023,54
jord_skog,14,2022,67
jord_skog,14,2021,68
jord_skog,14,2020,73
jord_skog,14,2019,57
jord_skog,14,2018,42
jord_skog,14,2017,69
jord_skog,14,2016,61
jord_skog,14,2015,67
jord_skog,14,2014,53
jord_skog,14,2013,42
jord_skog,14,2012,44
jord_skog,14,2011,45
tillverkning,14,2023,72
tillverkning,14,2022,80
tillverkning,14,2021,80
tillverkning,14,2020,76
tillverkning,14,2019,68
tillverkning,14,2018,74
tillverkning,14,2017,69
tillverkning,14,2016,89
tillverkning,14,2015,98
tillverkning,14,2014,74
tillverkning,14,2013,69
tillverkning,14,2012,78
tillverkning,14,2011,80
bygg,14,2023,212
bygg,14,2022,224
bygg,14,2021,229
bygg,14,2020,206
bygg,14,2019,190
bygg,14,2018,192
bygg,14,2017,213
bygg,14,2016,219
bygg,14,2015,197
bygg,14,2014,156
bygg,14,2013,155
bygg,14,2012,160
bygg,14,2011,185
handel_med,14,2023,51
handel_med,14,2022,64
handel_med,14,2021,69
handel_med,14,2020,71
handel_med,14,2019,53
handel_med,14,2018,50
handel_med,14,2017,69
handel_med,14,2016,57
handel_med,14,2015,48
handel_med,14,2014,48
handel_med,14,2013,67
handel_med,14,2012,51
handel_med,14,2011,52
parti_prov,14,2023,37
parti_prov,14,2022,56
parti_prov,14,2021,57
parti_prov,14,2020,57
parti_prov,14,2019,44
parti_prov,14,2018,47
parti_prov,14,2017,79
parti_prov,14,2016,62
parti_prov,14,2015,61
parti_prov,14,2014,69
parti_prov,14,2013,69
parti_prov,14,2012,68
parti_prov,14,2011,85
detaljhandel_ut_mot,14,2023,182
detaljhandel_ut_mot,14,2022,187
detaljhandel_ut_mot,14,2021,193
detaljhandel_ut_mot,14,2020,162
detaljhandel_ut_mot,14,2019,114
detaljhandel_ut_mot,14,2018,144
detaljhandel_ut_mot,14,2017,130
detaljhandel_ut_mot,14,2016,117
detaljhandel_ut_mot,14,2015,142
detaljhandel_ut_mot,14,2014,169
detaljhandel_ut_mot,14,2013,178
detaljhandel_ut_mot,14,2012,175
detaljhandel_ut_mot,14,2011,156
transport_mag,14,2023,52
transport_mag,14,2022,65
transport_mag,14,2021,64
transport_mag,14,2020,44
transport_mag,14,2019,56
transport_mag,14,2018,51
transport_mag,14,2017,45
transport_mag,14,2016,43
transport_mag,14,2015,36
transport_mag,14,2014,34
transport_mag,14,2013,44
transport_mag,14,2012,42
transport_mag,14,2011,39
hotell_logi,14,2023,3
hotell_logi,14,2022,0
hotell_logi,14,2021,5
hotell_logi,14,2020,4
hotell_logi,14,2019,4
hotell_logi,14,2018,9
hotell_logi,14,2017,4
hotell_logi,14,2016,6
hotell_logi,14,2015,3
hotell_logi,14,2014,6
hotell_logi,14,2013,3
hotell_logi,14,2012,4
hotell_logi,14,2011,6
restaurang_cate,14,2023,53
restaurang_cate,14,2022,71
restaurang_cate,14,2021,65
restaurang_cate,14,2020,67
restaurang_cate,14,2019,63
restaurang_cate,14,2018,72
restaurang_cate,14,2017,66
restaurang_cate,14,2016,78
restaurang_cate,14,2015,70
restaurang_cate,14,2014,66
restaurang_cate,14,2013,76
restaurang_cate,14,2012,78
restaurang_cate,14,2011,64
forlag_radi,14,2023,33
forlag_radi,14,2022,49
forlag_radi,14,2021,51
forlag_radi,14,2020,47
forlag_radi,14,2019,43
forlag_radi,14,2018,37
forlag_radi,14,2017,39
forlag_radi,14,2016,28
forlag_radi,14,2015,30
forlag_radi,14,2014,34
forlag_radi,14,2013,29
forlag_radi,14,2012,13
forlag_radi,14,2011,29
dataprogrammering_data,14,2023,64
dataprogrammering_data,14,2022,87
dataprogrammering_data,14,2021,60
dataprogrammering_data,14,2020,62
dataprogrammering_data,14,2019,43
dataprogrammering_data,14,2018,63
dataprogrammering_data,14,2017,69
dataprogrammering_data,14,2016,64
dataprogrammering_data,14,2015,59
dataprogrammering_data,14,2014,62
dataprogrammering_data,14,2013,63
dataprogrammering_data,14,2012,53
dataprogrammering_data,14,2011,54
finans_fors,14,2023,90
finans_fors,14,2022,112
finans_fors,14,2021,122
finans_fors,14,2020,104
finans_fors,14,2019,127
finans_fors,14,2018,143
finans_fors,14,2017,112
finans_fors,14,2016,136
finans_fors,14,2015,92
finans_fors,14,2014,125
finans_fors,14,2013,73
finans_fors,14,2012,93
finans_fors,14,2011,81
juridisk_ek,14,2023,121
juridisk_ek,14,2022,153
juridisk_ek,14,2021,143
juridisk_ek,14,2020,152
juridisk_ek,14,2019,116
juridisk_ek,14,2018,128
juridisk_ek,14,2017,138
juridisk_ek,14,2016,132
juridisk_ek,14,2015,136
juridisk_ek,14,2014,129
juridisk_ek,14,2013,121
juridisk_ek,14,2012,120
juridisk_ek,14,2011,108
arkitekt_tekn,14,2023,62
arkitekt_tekn,14,2022,61
arkitekt_tekn,14,2021,66
arkitekt_tekn,14,2020,54
arkitekt_tekn,14,2019,64
arkitekt_tekn,14,2018,48
arkitekt_tekn,14,2017,70
arkitekt_tekn,14,2016,60
arkitekt_tekn,14,2015,72
arkitekt_tekn,14,2014,74
arkitekt_tekn,14,2013,52
arkitekt_tekn,14,2012,65
arkitekt_tekn,14,2011,67
reklam_mark,14,2023,14
reklam_mark,14,2022,15
reklam_mark,14,2021,22
reklam_mark,14,2020,21
reklam_mark,14,2019,18
reklam_mark,14,2018,14
reklam_mark,14,2017,22
reklam_mark,14,2016,25
reklam_mark,14,2015,12
reklam_mark,14,2014,17
reklam_mark,14,2013,18
reklam_mark,14,2012,25
reklam_mark,14,2011,21
annan_spec,14,2023,40
annan_spec,14,2022,49
annan_spec,14,2021,61
annan_spec,14,2020,45
annan_spec,14,2019,54
annan_spec,14,2018,64
annan_spec,14,2017,63
annan_spec,14,2016,64
annan_spec,14,2015,59
annan_spec,14,2014,52
annan_spec,14,2013,56
annan_spec,14,2012,67
annan_spec,14,2011,60
uthyrning_avf,14,2023,105
uthyrning_avf,14,2022,95
uthyrning_avf,14,2021,80
uthyrning_avf,14,2020,92
uthyrning_avf,14,2019,84
uthyrning_avf,14,2018,100
uthyrning_avf,14,2017,92
uthyrning_avf,14,2016,95
uthyrning_avf,14,2015,88
uthyrning_avf,14,2014,90
uthyrning_avf,14,2013,99
uthyrning_avf,14,2012,97
uthyrning_avf,14,2011,96
utbildning,14,2023,46
utbildning,14,2022,60
utbildning,14,2021,80
utbildning,14,2020,75
utbildning,14,2019,71
utbildning,14,2018,70
utbildning,14,2017,73
utbildning,14,2016,79
utbildning,14,2015,91
utbildning,14,2014,84
utbildning,14,2013,61
utbildning,14,2012,63
utbildning,14,2011,76
vard_om,14,2023,85
vard_om,14,2022,77
vard_om,14,2021,73
vard_om,14,2020,83
vard_om,14,2019,61
vard_om,14,2018,73
vard_om,14,2017,74
vard_om,14,2016,105
vard_om,14,2015,97
vard_om,14,2014,86
vard_om,14,2013,57
vard_om,14,2012,69
vard_om,14,2011,65
kultur_noje,14,2023,92
kultur_noje,14,2022,99
kultur_noje,14,2021,124
kultur_noje,14,2020,88
